"";"X.1";"X";"PostId";"CodeSnippet";"Weekday";"GMTHour";"BodyLength";"TitleLength";"URL";"IsTheSameTopicBTitle";"AvgUpperCharsPPost";"NTag";"SentimentPositiveScore";"SentimentNegativeScore";"Successful";"QuestionText";"CommentsText";"UserId";"UserReputation"
"46610";48350;48350;25578069;FALSE;"Weekend";"Night";"Short";"Long";FALSE;FALSE;0,0533333333333333;TRUE;FALSE;FALSE;FALSE;"Just as in any web browser and in most editors, where you're able to press Ctrl-1 to go the first tab, Ctrl-2 to the second, etc., I'd like to have the same functionality in Visual Studio 2013. Is there a way to make this work?";"Ctrl-Tab becomes completely useless once you have more than two tabs, if you have 5-10 like I do all the time, it just becomes the same as picking one at random.";72583;"Trusted"
"46794";48543;48543;25579183;TRUE;"Weekend";"Night";"Short";"Long";FALSE;TRUE;0,0424242424242424;TRUE;FALSE;FALSE;TRUE;"How do I convert an object of type to the type ? At the end of the first line of the method below, causes the compiler error: Casting to instead of compiles, but I'm casting to because I want to compare it to , which has the type , not . I know and are optionals, but I'm assuming they're not for now because all the places returned from seem to have non-nil names and streets.";"";242933;"Trusted"
"47266";49027;49027;25582057;TRUE;"Weekend";"Morning";"Short";"Medium";TRUE;FALSE;0,0576368876080692;TRUE;FALSE;TRUE;FALSE;"I want to try in this way: Provide a scalate template, say: index.html Use scala code to render it with some data manually Any template format is OK(mustache, Scaml, SSP, Jade) But I sad found nothing to do this even if I have read all the documentation and source code I found. In order to make this question more clear, so I have such a template : I want to render it with a user instance . How to do it?";"";342235;"Trusted"
"47317";49080;49080;25582295;TRUE;"Weekend";"Afternoon";"Medium";"Medium";FALSE;FALSE;0,0740740740740741;FALSE;FALSE;FALSE;TRUE;"In short I want to give my friend a bat file which does the below (untested) I might copy/paste him the bat file so I don't want the punch line to be ruined. How can I hide the text? I was thinking I can store the string in a variable and before I echo it I should XOR each letter with 32. But I have no idea how to take a string, XOR each letter than echo it to display the joke. How might I hide the text? I could also BASE64 encode/decode it but IDK how to do that either if I am only using a bat file";"";34537;"Trusted"
"47538";49314;49314;25583553;TRUE;"Weekend";"Afternoon";"Short";"Long";TRUE;FALSE;0,053030303030303;FALSE;FALSE;FALSE;TRUE;"Can anybody explain why the following code outputs ? Tested with Chrome and Firefox. Fiddle:";"";572644;"Trusted"
"47613";49391;49391;25583967;TRUE;"Weekend";"Afternoon";"Long";"Long";FALSE;FALSE;0,0158061116965227;TRUE;FALSE;FALSE;FALSE;"This fragment does not compile: As the names may suggest, this is cut down from a real program. My expectation was that regardless of what system headers might have dumped into the global namespace, the would suppress any other type named and make the use of bare inside unambiguously a reference to the class in . However, g++ and clang++ agree that this is invalid, insisting on interpreting the bare as a reference to the typedef-name in the global namespace. ( does not actually affect either compiler's behavior, but that is how the original program was being compiled.) Q1: Are the compilers behaving correctly? Q2: Assuming they are, is there any way to suppress the unwanted typedef-name and so make this program valid? (Without changing any of the names. I know I can replace the with and then change all subsequent uses of the bare name, but that just moves the problem around---how do I know that name is not polluted by system headers? (The real translation unit winds up including order of 500 system headers, nearly all of which are OS-specific and written by people who don't appear to have cared at all about namespace pollution.))";"";388520;"Trusted"
"47949";49740;49740;25586027;TRUE;"Weekend";"Evening";"Medium";"Medium";FALSE;FALSE;0,0300429184549356;TRUE;FALSE;FALSE;TRUE;"In Laravel 4, the object is responsible for displaying the production error page (i.e. the error page Laravel uses when is set to false). This is hard coded to load the file from the composer package. I want to customize the production to match my application's design/theme, but it's not 100% clear what the best/preferred way of doing this is. As mentioned, the plain displayer is hard coded to load a package file that will change during updates, so I can't directly edit . Is there a vendor approved way of doing this? A non-vendor approved way?";"";4668;"Trusted"
"47968";49759;49759;25586109;TRUE;"Weekend";"Evening";"Short";"Medium";FALSE;FALSE;0,0603174603174603;TRUE;FALSE;FALSE;TRUE;"Is it possible to reflect into or otherwise view the source of a PHP closure object? That is, if I do something like this and then something like this PHP outputs That is, I know the object's a closure, but I have no idea what it does. I'm looking for a reflection method, function, or debugging extension that will allow me to dump the actual body of anonymous function.";"";4668;"Trusted"
"48316";50120;50120;25588265;TRUE;"Weekend";"Night";"Short";"Medium";TRUE;FALSE;0,0273224043715847;TRUE;FALSE;FALSE;FALSE;"I can in script: But how can I disable previous proxy in script without restarting . I want to write a phantomjs rendering service which accept a argument (optional) for every request.";"";348785;"Trusted"
"49063";50893;50893;25592561;TRUE;"Weekend";"Afternoon";"Long";"Long";FALSE;FALSE;0,019;TRUE;FALSE;FALSE;FALSE;"I have a sidebar menu that the user can collapse to icons when desired to minimize the horizontal space the menu takes. When the menu is collapsed and you hover a menu icon, its usual menu text extends out to the right. A few menu items also have Bootstrap tooltips attached to them, which show up to the right of the entry to show more information than would reasonably fit in the menu. When the menu is collapsed, though, those tooltips get in the way of the menu text showing on the right. I want the tooltips to be on the full menu item (so hovering over both the icon and the text when it's expanded works), so I can't just assign the tooltip to the menu text. When the menu is collapsed, it gets an additional class added to it to flag that. Is there a simple way to suppress those tooltips only when the menu is collapsed, without having to reinitialize the tooltip stuff on each relevant element whenever the menu's collapsed state changes? The stripped down version is, given this HTML: And this code hooking up the tooltips: Is there a simple way to prevent those tooltips from being shown when has ? Without having to call when adding and then call again when removing it?";"";157247;"Trusted"
"49121";50951;50951;25592847;TRUE;"Weekend";"Afternoon";"Short";"Medium";FALSE;TRUE;0,0203562340966921;FALSE;FALSE;FALSE;FALSE;"According to (5.0.2): ~ Force string arguments to any of the flags below that follow within the parentheses to be treated as patterns. For example, using the flag to perform field splitting requires a string argument: My reading of the flag suggests that I should be able to specify a pattern in place of a literal string to split on, so that the following should produce Instead, it behaves the same as if I omit the , performing no splitting at all.";"";1126841;"Trusted"
"49294";51126;51126;25593742;TRUE;"Weekend";"Afternoon";"Medium";"Long";FALSE;TRUE;0,0389830508474576;TRUE;TRUE;FALSE;FALSE;"I'm trying to use nginx as a front-end web server for scalatra. What I would like to do is when is given, it will forward the link to wherein the scalatra micro server uses. I use Mac OS X maverick. hosts update I added in . test if the setup works with apache I'm pretty new to nginx, so I just checked if port forwarding works with apache. I added these lines in the configuration file. I checked when is given, it is forwarded to . Setup nginx.conf I added this code in the nginx configuration file. However, it doesn't forward the . I could add to forward with nginx, but I don't want to use port number just like I do with apache. What might be wrong? I turned off the apache server when I tried the nginx server.";"";260127;"Trusted"
"49448";51284;51284;25594568;TRUE;"Weekend";"Afternoon";"Short";"Medium";TRUE;FALSE;0,0584415584415584;TRUE;FALSE;FALSE;TRUE;"I had a look at the . From , I understand the following code: But I dont understand the following code: If we consider , is an . So how can we have an and an in ? Thank you";"";143505;"Trusted"
"49754";51595;51595;25596332;TRUE;"Weekend";"Evening";"Short";"Long";FALSE;FALSE;0,0269360269360269;TRUE;FALSE;FALSE;FALSE;"Given a commit with the date , how can I get the Unix timestamp of it in seconds? The following command produces a number that discards the number (presumably because the timezone information of got discarded): I am effectively looking for the equivalent of the command that produces the commit date as a Unix timestamp:";"";427545;"Trusted"
"50313";52166;52166;25599382;TRUE;"Weekday";"Night";"Short";"Medium";FALSE;FALSE;0,0720720720720721;FALSE;FALSE;FALSE;TRUE;"In C# I can execute notepad without a prompt However in C++ it prompts for admin rights. How do I not get a prompt?";"";34537;"Trusted"
"50439";52296;52296;25600292;TRUE;"Weekday";"Morning";"Medium";"Medium";FALSE;TRUE;0,08300395256917;TRUE;TRUE;FALSE;TRUE;"I'm using JPA with Hibernate. For the entities defined in my app, I use annotations, but some of the entities come as third-party code without any mappings. Therefore I have to map them via XML (at least I think I have to): Since this is JPA mapping, it works great except for one case where I have to use a Hibernate specific custom type to map PostgreSQL's type to . Using annotations, it's a piece of cake: The problem is that I can't figure out how to do the same via XML. I considered using Hibernate's native XML mapping, but it seems like it doesn't support mapped superclasses.";"";745188;"Trusted"
"50570";52437;52437;25601046;TRUE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,0821917808219178;TRUE;FALSE;FALSE;FALSE;"I have the following ASP.NET MVC Bundle: When this is bundled together, as expected, and outputed as: When this is outputted as: Is there a way of changing this so that the file extensions appear as rather than ? Therefore:";"";370103;"Trusted"
"50723";52595;52595;25601839;TRUE;"Weekday";"Morning";"Short";"Long";TRUE;FALSE;0,0281995661605206;TRUE;FALSE;TRUE;FALSE;"I have a setup similar to - the same .cs file is included into more than one project (technically it resides in on project and a shortcut is added to the other so there's one copy of the file at all times) and then one of those projects is referenced from another one and I get warning. I know that I can fix this by , but it's extra work that I'd rather avoid right now. Is it safe to ignore the warning in this scenario? What bad things can happen?";"";57428;"Trusted"
"51217";53103;53103;25604511;FALSE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,0539568345323741;TRUE;FALSE;FALSE;FALSE;"I'm setting a data breakpoint in my application and it sometimes gets hit, but sometimes I get this message in the output: Ignored Data Breakpoint: Program wrote to @0xSomeAddress. Any idea what this means? How can I prevent this from happening and have the breakpoint always break execution?";"@lifeOfPI I tried various scenarios (setting it before start (F5), during runtime, re-starting with it set). @lifeOfPI during the same run of the program, it sometimes gets hit, sometimes not. pdb's are fine :)";673730;"Trusted"
"51414";53304;53304;25605684;TRUE;"Weekday";"Afternoon";"Medium";"Long";FALSE;FALSE;0,0710594315245478;TRUE;TRUE;FALSE;FALSE;"We're starting to migrate our flagship application from ASP.NET Webforms to ASP.NET MVC. Since it's pretty much a rewrite, we're trying to get as many good new features in as possible. One of these is the newfangled . We're trying to make all the controllers and actions (where it makes sense, of course) in hopes to get a better performance. However the problem I've run into is that and even methods simply hang the request. It looks like something deadlocks somewhere. This is a pity, because we're pretty used to the method, which aborts everything you're doing and just redirects the entire request. Pretty handy, at least in webforms (makes the POST-REDIRECT-GET pattern easy to use). Also, and perhaps more importantly, and is used in our handler, which transfers the request to an error page. I do not even know of any alternatives that could be used there. So... is there no way how we can bring back to life?";"@Richard - That question is about ASP.NET Webforms. This one is about MVC. Also, in that question it was suggested to basically abandon `Response.Redirect` by passing `false` as the second parameter (doesn't abort the request, just sets the redirect headers). Here I'm asking for a way to make it work even with `true` as the second parameter. So I really don't think they're duplicates. @Richard - Yes, but that approach involves passing whatever appropriate return codes. I might as well use `RedirectResult` then. Instead I want to see, if I can somehow keep the ability to perform a redirect-and-abort-request from any place in my code. Both me and my fellow programmers are very used to this practice.";41360;"Trusted"
"51427";53317;53317;25605772;TRUE;"Weekday";"Afternoon";"Short";"Short";FALSE;TRUE;0,0280701754385965;TRUE;FALSE;FALSE;FALSE;"I have an element whose and are specified, and within that element, I have another element, which I want to specify only the text color and have the background and border colors inherited. If I use on it, It looks like the background and border colors are changed to that color also. Is there a way to specify only the text color?";"@KyleSevenoaks You are wrong. AlexDom's answer can tell you about it. @DavidThomas Thanks for pointing that. But I thought it was clear enough from my words in the question. @DavidThomas My question has nothing to do with particular code. I am just asking whether there is a CSS attribute that specifies the text color. Why does that have to be accompanied with code to make it clear? I have no idea why you cannot comprehend that.";314166;"Trusted"
"51448";53339;53339;25605887;TRUE;"Weekday";"Afternoon";"Short";"Short";TRUE;FALSE;0,0757097791798107;FALSE;TRUE;FALSE;TRUE;"I'm confused ( new to Java) I've that : TreeSet doesn't actually use equals() at all. It uses compareTo() instead - if compareTo() returns zero, that means the two objects are ""equal"" as far as the TreeSet is concerned. Great. So I have : I also have : Looking at debug : - returns ""0"". ( They have the same order) If so : Question Why don't I get an exception when I insert 2 ""same ordered"" elements ?";"";859154;"Trusted"
"51707";53606;53606;25607323;TRUE;"Weekday";"Afternoon";"Short";"Long";TRUE;FALSE;0,0469973890339426;TRUE;FALSE;TRUE;FALSE;"I've installed the Yosemite preview and WebSockets don't work for me on Safari 8. The works on Chrome (with the secure checkbox set) but when I try with Safari it fails silently. I debugged the page and what happens is that the WebSocket is created but its event is not fired and the socket's remains stuck on (0). I couldn't find any references to this problem, is there any configuration I may have missed that causes/fixes this?";"";3848;"Trusted"
"51790";53691;53691;25607667;TRUE;"Weekday";"Afternoon";"Medium";"Short";FALSE;FALSE;0,0459770114942529;TRUE;FALSE;TRUE;TRUE;"I have a very strange problem. My doesn't fire most of the time. I am using this class: And when I am calling in LINQPad in isolation, is called after half a second or so, as expected. However, in my real application, it simply doesn't fire and the code that waits for it to finish simply is stuck. I have two break points as indicated by the comments. None of them is hit. Ah, but sometimes, it does fire. Same URL, same code, just a new debug session. No pattern at all. I checked the available threads from the thread pool: workerThreads > 30k, completionPortThreads = 999. I added a sleep of 10 seconds before the return and checked after the sleep that my web clients haven't been garbage collected and that my event handler is still attached. Now, I ran out of ideas to trouble shoot this. What else could cause this strange behaviour?";"";572644;"Trusted"
"51836";53740;53740;25607917;TRUE;"Weekday";"Afternoon";"Medium";"Long";TRUE;FALSE;0,0262237762237762;TRUE;FALSE;FALSE;TRUE;"When inheriting from a parent which has implemented the deprecated , is there any way to get at the original slice before it gets munged? Here is the example test case, I don't know how to override at a point before the relevant information is already lost. Can it be done instead with monkeypatching? Can it be done via cpython extension? Note: I just use here as an , I'm not really trying to make a BigList class but wondering how to get around the limitation when a parent class may have already implemented . The following attempt doesn't work: The del statement raises , even though returns True. This question follows on from .";"";674039;"Trusted"
"51935";53845;53845;25608427;TRUE;"Weekday";"Afternoon";"Short";"Long";TRUE;TRUE;0,0220264317180617;TRUE;FALSE;FALSE;TRUE;"Suppose I have two generic methods: The following code returns false because the two belong different types and they may have different constraints: I would like to write a method that compares two based on their constraints, and returns true if they have same constraints.For example the above result should be true because both parameter doesn't have any constraint. I can use method and compare the types but I want also perform a check for , and constraints. Is there a way to do that using ?";"";3010968;"Trusted"
"52236";54155;54155;25609927;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,0236686390532544;TRUE;FALSE;FALSE;TRUE;"and expectedly contain correct result: , while and contain showing that and are not bound to object. I can't fully comprehend how is executed. I always looked this way, -> . Turns out that function invocation operator looks back on what is the context. I would expect operator to not know where operands come from. Can anyone properly explain this behavior?";"@PaulS. yeah I tried to point this out, but question is why.";283676;"Trusted"
"52555";54486;54486;25611501;TRUE;"Weekday";"Evening";"Long";"Long";FALSE;FALSE;0,0287413280475719;TRUE;FALSE;FALSE;FALSE;"I'm using handlebars with node.js and express and I have a custom registered helper for temperature display that I'd like to have access to a query parameter from the page URL. The concept behind the helper is to handle Fahrenheit to Celsius conversion automatically based on whether or is in the URL or not. Here's the pseudo code for the custom helper I'd like to have: So, I'd like my template to look like this: I'm working around the issue now by pulling and putting it in the data given to the template rendering: And, then passing that data in the template: But, this seems messy because I have to pass the temperature units to every template render call and I have to then put them in every template where I want them used by a temperature display. They're sitting there in the request object already. So, I'm trying to figure out how to get access to the request object from a handlebars custom helper function? That way, I could save code for every render and save code in each template and have the query parameter just automatically apply to any use of in my templates. Does anyone know how to get access to the request object from a handlebars custom helper without using a global?";"On a related note, does anyone know if there is a forum where handlebars issues are discussed where it might be more likely to find handlebars experts (since there has been no activity on this question)? @raidendev - this isn't a browser, it's a server running node.js and it would have been in `location.search`, not `location.pathname` if it was a browser and I'm trying to avoid using globals so multiple requests don't have issues.";816620;"Trusted"
"52804";54740;54740;25612946;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;FALSE;0,0191082802547771;TRUE;FALSE;FALSE;TRUE;"Consider: Is it expected that doesn't really exist? Is there an appropriate way to obtain a reference to that class without creating a nonce-instance with ?";"";21640;"Trusted"
"52923";54865;54865;25613634;FALSE;"Weekday";"Evening";"Short";"Medium";FALSE;TRUE;0,0652173913043478;TRUE;FALSE;FALSE;TRUE;"I wrote some C++ code. I sent it to my friend who isn't a developer. On windows 7 he got the error ""the program can't start because msvcr120.dll is missing"" How can I build it so it will run? Do I need to use compile using MSVC 2008? 2005? I'd like this to work on vista+";"";34537;"Trusted"
"54358";56332;56332;25621733;TRUE;"Weekday";"Morning";"Medium";"Medium";FALSE;FALSE;0,069284064665127;TRUE;FALSE;FALSE;TRUE;"I want replace this test code: ...with the shorter form (which is actually more thorough in my case)... However the output in the case of errors is too hard to read. Expected [ { type : 0, item : 'A', itemId : 'A', newIndex : 0, oldIndex : -1 }, { type : 2, item : 'D', itemId : 'D', newIndex : -1, oldIndex : 3 } ] to equal [ { type : 0, item : 'A', itemId : 'A', newIndex : 0, oldIndex : -1 }, { type : 2, item : 'D', itemId : 'D', newIndex : -1, oldIndex : 2 } ]. Is there a way to customise this output? For example, I would be happy with: Can I modify the logic in case of array comparison to do this?";"";24874;"Trusted"
"54420";56396;56396;25622144;TRUE;"Weekday";"Morning";"Short";"Medium";TRUE;FALSE;0,018058690744921;TRUE;FALSE;FALSE;TRUE;"I recently wondered where overloads the -operator. The only methods i can see are . Why can two strings be concatenated with + even if that operator is not overloaded? Is this just a magic compiler trick or am i missing something? If the former, why was string designed in that way? This question was raised from . It's difficult to explain someone that he cannot use to concatenate two objects since does not overload this operator if does not care about overloading operators either.";"";284240;"Trusted"
"54998";56996;56996;25625350;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;TRUE;0,0368421052631579;TRUE;FALSE;FALSE;TRUE;"I am trying to uninstall some package I'm developing (residing in ...plugin-iqf\test\performance\src), but from within Python shell, I'm still able to import it. My is empty, yet ... Where do things like come from?";"";6610;"Trusted"
"55192";57195;57195;25626369;FALSE;"Weekday";"Afternoon";"Short";"Medium";TRUE;TRUE;0,0641711229946524;TRUE;FALSE;FALSE;TRUE;"I have a configured for a build process. Sometimes, JIRA intranet server is down and the build takes ages waiting for a long timeout on JIRA. Is there a way to configure the timeout?";"";32090;"Trusted"
"55515";57527;57527;25628129;TRUE;"Weekday";"Afternoon";"Short";"Medium";FALSE;FALSE;0,0307692307692308;TRUE;FALSE;FALSE;FALSE;"Here's my code to retrieve all categories, it works well: Assuming I need to build in a way to refresh this cache every n minutes, what's the best way to go about this? Is safe to have a timed event in global.asax that does it?";"";356635;"Trusted"
"55702";57720;57720;25629134;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;TRUE;0,036144578313253;TRUE;FALSE;FALSE;TRUE;"Right now when I setup a new test for my Laravel application, it extends from the base class I'd like to create a new base test class named , so I can create test cases that share setup/teardown/helper methods/etc... However, when I run I get the following error This is despite the fact I have a class defined at This is confusing, since phpunit seems to automatically load the class. Do I need to manually require in custom base test classes, or is there a way to tell phpunit about my new base test class? Put another way, why does phpunit automatically load , but doesn't automatically load";"";4668;"Trusted"
"55776";57795;57795;25629480;TRUE;"Weekday";"Afternoon";"Short";"Medium";FALSE;TRUE;0,0424528301886792;TRUE;FALSE;FALSE;FALSE;"I am using the gem in Rails to proxy requests to an external server. Thing is, the external endpoint requires authentication. How do I provide that information from the middleware? Here's what I have so far:";"";526535;"Trusted"
"55813";57832;57832;25629672;TRUE;"Weekday";"Evening";"Medium";"Long";FALSE;FALSE;0,0679886685552408;TRUE;FALSE;FALSE;FALSE;"If I run the following code, which tries to GET a HTTPS URL on an endpoint that is not answering (notice the port); then it throws a timeout WebException when a second has passed, as I would expect: Now, if I connect via a proxy (for instance, by opening Fiddler), the timeout is not honored, and the exception only occurs after 21 seconds has passed (!). I suspect the timeout is proxy-specific (the actual duration is larger when I try to connect via another proxy we have internally). This does not happen if the server is listening on the port and returns an error. This does not happen for HTTP, only HTTPS I tried it on .NET 4.5 and 4.5.1 with same results. Why does this happen ? Is is a bug in HttpWebRequest ? Is there any way to work around this (which preferably does not involve setting up my own timer thread for enforcing a timeout) ?";"";13627;"Trusted"
"55986";58005;58005;25630602;TRUE;"Weekday";"Evening";"Medium";"Long";FALSE;FALSE;0,0363164721141375;TRUE;FALSE;FALSE;FALSE;"We're getting an intermittent error on a call with reason code 2042, which Should Not Happen™ based on the Websphere documentation; we should only get that reason code on an open. Would this error indicate that the server could not open a queue on its side, or does it indicate that there's a problem in our client? What is the best way to handle this error? Right now we just log that it occurs, but it's happening a lot. Unfortunately I'm not well-versed in Websphere MQ; I'm kind of picking this up as I go, so I don't have all the terminology correct. Our client is written in C++ linking against libmq 6.0.2.4 and running on SLES-10. I don't know the particulars for the server other than it's running version 7.1. We're requesting an upgrade to bring our side up-to-date. We have multiple instances of the client running concurrently; all are using the same request queue, but each is creating its own dynamic reply queue with .";"";134554;"Trusted"
"56049";58068;58068;25630917;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;TRUE;0,0633802816901408;TRUE;FALSE;FALSE;FALSE;"The EBNF grammar for the SVG path data is specified as: I've modified this slightly in order to be able to use antlr3: But when I try to generate the parser I get the following warnings and errors: Am I using antlr the wrong way, is my modification of the orignal grammar incorrect, or is the original grammar incorrect?";"I'm thinking these errors might have something to do with the recursive defintion of some of the rules @BartKiers I tried the grammar with ANTLR4 and it does indeed accept it, problem is I need a C++ parser generated.";125672;"Trusted"
"56156";58181;58181;25631612;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;FALSE;0,0359477124183007;TRUE;FALSE;FALSE;FALSE;"I'm trying to use the trim-caches command using various combinations, but nothing has worked. This is one of the things I've tried : I keep getting errors in the style of ""Invalid suffix:"" . The says : trim-caches Trim cache files to reach the given free space. What is wrong here? How should this command work? Also, can it work for specific app?";"@AlexP. Cool. Wonder why they didn't write about it";878126;"Trusted"
"56282";58312;58312;25632399;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;FALSE;0,0185185185185185;TRUE;FALSE;FALSE;TRUE;"I've created a new app with the with Devise and Pundit. The composer has created a form to create new users (devise/registrations/new.html.erb) which i would like to make a partial so i can put it on other pages. The form is if i put this into a partial and try to render it on another page i get and that's obviously because in my controller i didn't define anything. Problem is i can't find the controller or what should be in the other controller so that i can re-use this.";"";397861;"Trusted"
"56306";58336;58336;25632525;TRUE;"Weekday";"Evening";"Medium";"Short";FALSE;FALSE;0,0262237762237762;TRUE;TRUE;FALSE;FALSE;"Originally I had code that looked like: If returned a 404 / the document was not found, the response to would have a 404 and appropriate error automatically. I need to do some transformation on the document if it is returned, like so: This works great if the document is found, but if it's not I run into various issues like not existsing. I can handle this manually by conditionally checking the data, but the response doesn't get the error headers such as a 404 status code automatically at this point -- I have to set it myself. Is there any way to pipe header information while also doing a transform on the body of an HTTP response? Is there any concept of conditional piping?";"";454533;"Trusted"
"56444";58478;58478;25633231;FALSE;"Weekday";"Evening";"Medium";"Long";FALSE;TRUE;0,0603932584269663;TRUE;FALSE;TRUE;TRUE;"I have 2 docker containers, one running a spring app (in tomcat) and one running an active mq instance. When I try to connect to it from my spring app, I get the following error. Only activeMQ is running on the one container and the port is properly exposed. I verified the IP address of the docker container (shown below) and that is correct. I'm not sure what could be causing this error at this point. Any thoughts would be appreciated. ERROR [activemq.broker.BrokerService] Failed to start Apache ActiveMQ ([mybroker, ID:489af431756c-60313-1409695404227-0:1], java.io.IOException: Transport Connector could not be registered in JMX: Failed to bind to server socket: tcp://172.17.0.2:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 due to: java.net.BindException: Cannot assign requested address)";"";121993;"Trusted"
"56501";58535;58535;25633490;TRUE;"Weekday";"Evening";"Short";"Long";FALSE;FALSE;0,0303867403314917;TRUE;TRUE;FALSE;FALSE;"I want to be able to use the normal workflow (entering a path, a pattern and displaying the linked results in a buffer) but using instead of the normal command: I tried directly setting the variable: and using but neither seems to work. When I run it just uses the same command as before. In fact, I'm pretty sure now that doesn't even use the variable, but I can't figure out where it's command is stored.";"";286871;"Trusted"
"56706";58743;58743;25634668;TRUE;"Weekday";"Night";"Short";"Short";FALSE;TRUE;0,0480769230769231;TRUE;FALSE;FALSE;TRUE;"I am dynamically building some HTML content on a WebForms page, using . But now I need to add a button to the paragraph created above, and the button needs to do a postback when clicked. Must I completely rework this code to load child controls, which can contain real server-side buttons? Or is there a way to inject buttons capable of some type of postback?";"";522663;"Trusted"
"57415";59471;59471;25638527;TRUE;"Weekday";"Morning";"Medium";"Long";FALSE;TRUE;0,029874213836478;TRUE;TRUE;FALSE;FALSE;"I have a stream of events: For each event in the stream I need to load an instance of a model (my DAL returns promises) and then call a method on each instance of the model, passing some data from the original event data as an argument. Loading instances of the model was not too difficult: But once I have the model, I can't figure out how to invoke a method on the model and pass to it. Basically, for each instance I need to do: I've played with forking the stream, pulling models on the fork and then using and in different combinations, but I haven't had any luck. With async I would have handled this pretty simply through proper user of closures. How can I accomplish this with streams using highland.js?";"";5628;"Trusted"
"58218";60291;60291;25642755;TRUE;"Weekday";"Morning";"Short";"Short";FALSE;TRUE;0,0416666666666667;TRUE;FALSE;FALSE;FALSE;"I receive as result: when using the following code/regexp: Why does it behave like that? I expect (and want) to only replace all pipes in a string:";"";346063;"Trusted"
"58501";60583;60583;25644375;FALSE;"Weekday";"Afternoon";"Short";"Medium";FALSE;FALSE;0,0338983050847458;TRUE;FALSE;FALSE;TRUE;"I'm trying to use PicoContainer in a servlet based app running on Tomcat. Configuration apparently works in debug but unless as I supposed Servlet classes are not injected by construnctor and neighter by setter. Aren't servlet classes supposed to be injected? If not, how can I use the container in a servlet based app?";"";566608;"Trusted"
"58822";60914;60914;25645983;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;FALSE;0,024896265560166;TRUE;FALSE;FALSE;FALSE;"Say, I have a raw numeric file descriptor and I need to get the current position in file based on it. In the following code is a compiled library, that doesn't give access to the file object. In the loop I use the embedded method which returns the processed data. The data and it's length doesn't relate to the file position, so I can't calculate the offset mathematically. I tried to use , as , but returned only the first position in the file, which was not updating in the loop. Is there a way to get the current real time position in a file based on file descriptor?";"@wnnmaw Yeah, damned C `:D` @bereal No, it is the only opened file in the script. Anyway, the solution is found. Thanks!";1249581;"Trusted"
"59144";61247;61247;25647653;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;FALSE;0,0387878787878788;TRUE;FALSE;FALSE;FALSE;"In Eclipse's C/C++ editor, I have the option enabled to automatically close parentheses and square brackets. This works well except when I want the contents to span more than one line. When one or more closing characters have automatically been created, pressing Enter just moves the cursor to the end of those closing characters. So if I want to type out the code formatted just like that, then pressing [Enter] immediately after typing doesn't start a new line, and it's not obvious how to easily get that formatting. The best I've come up with is [Esc] then [Enter], but then manually closing by pressing inserts another character instead of moving forward past the existing one. Is there a way to get [Enter] in this context to do what I want? Or is there some command I can bind to a single key (like Shift+Enter or Ctrl+J) to just insert a newline and auto-indent? Ideally I would still be able to skip an auto-created by typing , but a single key similar to [Esc] then [Enter] would be helpful too.";"";459640;"Trusted"
"59234";61341;61341;25648151;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,0255220417633411;TRUE;FALSE;FALSE;FALSE;"I'm using requirejs in my web app, and have several 3rd party libraries(e.g. jquery, underscore), and my own js files. Here is the ""main.js"" which will be loaded by requirejs: And here is my grunt config: When I run the task, it will generate a minified ""main.js"" which contains all my own code. But I also want it to contain the 3rd libraries(jquery, underscore, modernizr). I tried again and again, but never succeed, nor find the reason. Why and how to include them?";"I just do some more research, and found r.js won't include it if the module name is 'jquery'";342235;"Trusted"
"59333";61446;61446;25648718;TRUE;"Weekday";"Afternoon";"Short";"Medium";FALSE;FALSE;0,0251396648044693;TRUE;FALSE;FALSE;TRUE;"I have a combobox with set to however it still does not appear to be center. I realized that the problem is that it is centering off of the lower case letters, not the text as a whole. So, if you have text like and measure the top/bottom space of the lower case , then it is centered. However, the capital letters make it look more top aligned. In many applications this is handled....is there any way to handle this in WPF?";"";779513;"Trusted"
"59707";61837;61837;25650733;TRUE;"Weekday";"Afternoon";"Medium";"Long";FALSE;TRUE;0,0212765957446809;TRUE;FALSE;FALSE;TRUE;"I have a div element within a div element. The outer div has style attributes for and . The inner div inherits it. When I render this on the browser, the outer div has its border rendered in green, as expected, but the inner div has its border rendered in red, unexpectedly to me. When I look at Google Chrome's developer's tool, both and attributes are effective for the outer div: but for the inner div, which inherits the attributes, is effective but is ineffective, and as a result, the border color becomes red, which is the color specified by the attribute: Why is the inherited attribute ineffective? Is there a way to make it effective?";"";314166;"Trusted"
